"id","authorName", "title", "startDate", "endDate"
"_vjnb3wBb--xViCludHw","Penforis, Manuel","Etude iconographique du portail bas nord du transept de Notre Dame de Paris.",,
"Z_cpbnwBb--xViClDiXb","Devouge, Marie-France","Le musée d'Ardenne : musée d'identité territoriale ? (1980-1998).",,
"Afjnb3wBb--xViClzdJ4","Perez, Laëtitia","Pedro Ozzent, état de la pulsion",,
"Z_lwcHwBb--xViClOlS4","Reiher, Isabelle","L'oeuvre photograhique d'Holler Trülzsch.",,
"f_3HdHwBb--xViCl1lcx","Al Gripaoui, Ahmed","Les critères esthétiques de l'architecture abbasside. « Etude autour de la création architecturale dans la ville ronde, Bagdad ».",,
"mv3MdHwBb--xViClCFuD","Jeanroy, Audrey","Claude Parent (1923-.) : architectures et expérimentations de 1953 à 1993.",,
"8vjfb3wBb--xViClVclK","Darme, Julien","Les Âmes du purgatoire de Philippe de Champaigne (Musée des Augustins) : parcours, réception et diffusion d'une oeuvre",,
"__nKcHwBb--xViCluaoD","Tournadre, Franck","Les bâtiments cisterciens à l'usage des convers dans les régions Centre, Pays de la Loire et Poitou-Charentes.",,
"dfnMcHwBb--xViClP6yt","Baudry, Anna","L'étude archéozoologique du site protohistorique et antique de Touffréville (Calvados).",,
"zvjfb3wBb--xViClQcnC","Moral, Gabrielle","Le désir dans l'oeuvre mythologique de François Boucher.",,
"l_P9aXwBb--xViCltE3q","Mourot, Karine Vanessa","La question de l'identité italienne dans l'Arte Povera.",,
"NvO9aXwBb--xViCl_hC1","Saint-Pierre, Raphaëlle","Les maisons modernes en France dans les années 1950.",,
"jvcKbnwBb--xViCl6wg_","Pinet, Angélique","L'oeuvre du maître-verrier Jean Lesquibe.",,
"RPcKbnwBb--xViClnQge","Thomas, M.","Une certaine critique des années 1990.",,
"gP0fdXwBb--xViClR6s0","Ibarra Asencios, Bebel Rijchary","Séquence culturelle dans le bassin du fleuve Pucchca (Vallée des Andes nord-centrales du Pérou).",,
"-fjZb3wBb--xViClJ8Mb","Koubache, Narimane","La Thématique de l'eau et du feu dans les Métamorphoses d'Ovide et la peinture pompéienne",,
"0_kxcHwBb--xViCl0BiZ","Texier, Laure","Le fond noir dans la peinture vénitienne des années 1450-1460 au début du XVIe siècle",,
"bvcSbnwBb--xViClFw9c","Laage, Amélie (De)","La sculpture architectonique de l'église médiévale de Saint-Front de Périgueux.",,
"EvcUbnwBb--xViCl6hIW","Couderc, Anne-Marie","L'abbé Rive et L'essai sur l'art de vérifier l'âge des miniatures.",,
"lPcSbnwBb--xViClPg9t","Lauga, Jacques","Un atelier d'enluminure à Langres au XVe siècle et ses commanditaires.",,
"xf3SdHwBb--xViClcWFK","Darras, Thomas","L'iconographie médiévale du prophète Jérémie.",,
"5_cTbnwBb--xViClsRCP","Sigoirt, Jean","Le mobilier funéraire du groupe X de l'île de Saï.",,
"C_k2cHwBb--xViClKR38","Yeo, Mun-Ju","Le statut du kitsch chez Pierre et Gilles.",,
"Cf3RdHwBb--xViClrWH1","Waters, Roderick-Pascal","La ""sprezzatura"".",,
"3_gWcHwBb--xViClk_5F","Bories, Estelle","Art et révolution: une perspective sur les avant-gardes et la question de la modernité en Chine au vingtième siècle (1976-2003)",,
"HvkjcHwBb--xViClZAvX","Vuillefroy De Silly, Hugues","Félix de Vuillefroy et la peinture animalière en France de 1875 à 1889",,
"R_jab3wBb--xViClc8Ur","Riberaigua, Carolin","La Danse et ses représentations dans les temples hindous de l'Orissa (Inde) entre la fin du VIe et la fin du XIIIe siècle",,
"N_kZcHwBb--xViClFwHd","Murphy, Maureen","Les commissaires et l'idée de la différence culturelle. Une réflexion à partir d'expositions récentes.",,
"wvcNbnwBb--xViClNQo9","Léger, Régis","Le rôle de la presse dans la diffusion d'une nouvelle esthétique photographique aux alentours de 1930.",,
"3Pjbb3wBb--xViClD8Vv","Kerner, Jennifer","L'incinération dans les provinces orientales, Grèce exclue, Ier s. av. J.-C. - IIIème s. apr. J.-C.",,
"A_kkcHwBb--xViClYgzF","Araujo, Ana Bela (De)","Édification d'églises et croissance urbaine dans les années 1960.",,
"DvkXcHwBb--xViCl3wBV","Leronnier, Anne","Jean Paulhan collectionneur de manuscrits sur l'art.",,
"SPkjcHwBb--xViClnwtw","Colavita, Marie-Line","L'oeuvre de Jean Chevalier avant et après Gleizes.",,
"vvcTbnwBb--xViCldhD1","Brissaud, Olivia","Inaliénabilité et propriété des oeuvres d'art sous la Révolution française. De la nationalisation des biens au Code civil",,
"zPkhcHwBb--xViClBwhQ","Dehaye, Jeanne","Brassaï photographe d'artistes, photographe-sculpteur",,
"A_klcHwBb--xViClYA2z","Thorez, Eric Selvam","Peintres moghols aux XVIIIe siècle",,
"pvkgcHwBb--xViCl4Ag_","Rosmade, Arnaud","Fabrice Groux : un néo-post moderne",,
"BPklcHwBb--xViClYA2z","Jung, Marie-Paule","Restauration et réparation en Égypte ancienne, à partir des exemples du musée du Louvre",,
"2POganwBb--xViClJun3","Enderlin, Véronique","Le Castello Visconeo de Pavie : du château au musée.",,
"m_cNbnwBb--xViClDgot","Malo, Aurélie","Les représentations dionysiaques et le vin au Maroc antique.",,
"U_cGbnwBb--xViClkQTc","Moine, Jean-Louis","Albert Laprade, architecte (Buzançais, 1883  Paris, 1978).",,
"jv25dHwBb--xViClVknm","Muller, Susanne","L'irréalité du réel en photographie, pour une poétique de l'étrange.",,
"KfcSbnwBb--xViCl2hCx","Paya, Laurent","Les parterres des jardins à compartiments en France et dans le monde (1450-1650) : entre figures de pensée et ornements de verdure",,
"aPV1bHwBb--xViCltaq3","Levert, Stéphanie","Jan Rutgersz Van Niwael et Jan Cornelisz Van Loenen : deux peintres néerlandais entre Utrecht et Grenoble au XVIIe siècle.",,
"Lv11dXwBb--xViClMf2S","Tellier, Magali","Architecture de villégiature et découverte du patrimoine : le chalet en Île-de-France (1830-1900).",,
"Gf2ydHwBb--xViCln0P-","Goepfert, Nicolas","Rites funéraires, offrandes et idéologie du sacrifice animal, dans la culture Moche, côte nord du Pérou.",,
"APcRbnwBb--xViCltQ-y","Fort, Bérangère","Le Matériel métallique du camp militaire romain du Ier siècle ap. J.-C. de Biesheim-Kunheim (Haut-Rhin).",,
"GP2ydHwBb--xViCln0P-","Rigault, Roxane","Les Monstres du Giardino dei Tarocchi à Capalgio : l'oeuvre onirique de Niki de Saint-Phalle.",,
"b_k6cHwBb--xViCl0SGB","Koeniguer, Alexandra","Des mots dans la photographie : de la contamination à l'hybridation.",,
"uf0cdXwBb--xViClYKjy","Hami, Abderrezak","Le Libyque en Afrique du Nord. Études archéologique, linguistique et anthropologique.",,
"af0bdXwBb--xViClAadZ","Fritz, Aude-Marie","L'image du Rhin dans l'art du XIXe siècle.",,
"nv0edXwBb--xViClSapG","Garait, Nicolas","1980-2003. Les artistes français en mouvement : incidences du déplacement dans l'art d'aujourd'hui.",,
"HvgUcHwBb--xViClvv17","Grison, Marie-Noëlle","Le Salon du Louvre de 1747",,
"wv0edXwBb--xViClcKpX","Hertweck, Florian","La querelle des architectes à Berlin. Étude sur la corrélation entre architecture, histoire et identité dans la République berlinoise de 1989 à 2003.",,
"-vgUcHwBb--xViCll_xq","Duhem, Héloïse","Recherches sur l'urbanisme mésopotamien. Le cas des villes de la Diyala",,
"Uvk8cHwBb--xViCluSPU","Barbiero, Aurélie","Analyse typo-technologique des pointes à face plane et des pointes à cran solutréennes de la Baume d'Oullins (Labastide-de-Virac, Ardèche).",,
"JvcRbnwBb--xViCl3A_D","Duchêne, Alexandra","La perception des jardins ottomans, perses et mauresques de 1680 à 1835 en Europe.",,
"zf13dXwBb--xViCl8P_D","Caplane, Frédérique","Travaux d'aménagement dans la rivière du Clain au XVIIe siècle et leurs actions dans le changement du paysage.",,
"dflzcHwBb--xViClb1cc","Pimet, Angélique","Les ateliers des maîtres verriers dans le sud de la France depuis 1950.",,
"Zf3OdHwBb--xViCl7l7E","Chok, Anna","L'architecture monastique en Syrie à l'époque protobyzantine.",,
"dfgXcHwBb--xViClL_-J","Leger, Elodie","La Conservation du patrimoine industriel à Vitry-sur-Seine",,
"UPklcHwBb--xViClwg1e","Catalan, Alexa","Etude des retables aux douze apôtres bas normands de la fin du Moyen Age, caractéristiques, contexte de production et réception",,
"8_3OdHwBb--xViCleV2R","Rizio, Alice","L'art religieux catholique autour de l'an 2000 à Nantes et dans son agglomération : les églises Saint-Thomas et Saint-Bernard.",,
"hfcIbnwBb--xViCl2wba","Novaresio, Wendy","Les grands ensembles entre 1945 et 1970. L'exemple du 38, rue La Visite à Marseille (1959-1962).",,
"V_3SdHwBb--xViClD2Gg","Lassale, Julien","Robert Filliou et la sensibilité dadaïste dans lart des années 1960-1970.",,
"w_mlcHwBb--xViCl8ocN","Santiago Faria, José Manuel","Étienne de Gröer urbaniste à la ville de Coimbra.",,
"of3NdHwBb--xViClGVz5","Fleurier, David-Dominique","Le décor figuré des manuscrits coptes médiévaux provenant des monastères d'Egypte.",,
"CPkmcHwBb--xViClcg4q","Dellagi, Mehdi","Les rapports entre l'oeuvre de Ludwig Mies van der Rohe et l'architecture à tendance  minimaliste  des années 1980 et 1990.",,
"O_54dXwBb--xViClUgBt","Chiche, Valérie","La vie champêtre dans l'art parisien au XVIIIe siècle.",,
"wPgJcHwBb--xViCl6PLI","Marie, Antoine","Les Premières collections d'art africain dans les collections du musée du quai Branly (1884 - 1900)",,
"vvgJcHwBb--xViCl6PLI","Loureiro, Vanessa","L'épave Arade 1 : l'influence des chantiers régionaux sur la tradition de construction navale ibéro-atlantique",,
"ZPlIcHwBb--xViClUi7f","Montembault, Véronique","Chasseurs, patins, fourreaux et autres artefacts de la vie quotidienne : étude d'objets médiévaux en cuir issus de sites urbains en France septentrionale.",,
"B_gJcHwBb--xViClOPL8","Pintelon, Véronique","Les archives photographiques de l'entreprise Renault.",,
"bfKsaXwBb--xViClhf-c","Boussekkine, Alain","La chaise contemporaine dans le design français depuis les années 1980.",,
"ovcHbnwBb--xViCl8QV0","Hanben - Nieto, Sanna","Un siècle de scénographie lyrique en France, 1900-2000.",,
"w_OtaXwBb--xViCl-AC9","Toussaint, Clémentine","Couples d'artistes du XXe siècle.",,
"xvcIbnwBb--xViClBAX9","Gallet, Pascaline","Maria Élena Vieira da Silva et l'école de Paris.",,
"efcsbnwBb--xViClLyi2","Corcia, Claire","Le nu dans l'oeuvre de Stanley Spencer.",,
"_fjzb3wBb--xViClP9xw","Bardou, Laureen","Jean-Philippe Guy Le Gentil, Comte de Paroy (1750-1824), portrait d'un collectionneur de vases grecs entre l'Ancien Régime et l'Empire",,
"1_kjcHwBb--xViClKgo9","Bona, Marie","La Représentation du personnage noir dans la peinture vénitienne des XVIIe et XVIIIe siècles",,
"vfjbb3wBb--xViCl-cbV","Chemama, Sandrine","Paul Alexis et les Impressionistes",,
"XvV5bHwBb--xViCl1K6C","Josenhaus, Frauke","Adam Elsheimer et Goffredo Wals : deux paysagistes allemands en Italie au début du XVIIe siècle. État de la question.",,
"P_kicHwBb--xViClegpx","Lemieux, Ariane","L'automatisme québécois du Surréalisme à l'expression gestuelle spontanée. Une taxinomie oscillante.",,
"gvcPbnwBb--xViClCgwJ","Patrie, Florence","L'architecture religieuse des ordres militaires en Dordogne : inventaire archéologique du bâti.",,
"tvzAc3wBb--xViClSlq7","Remaud, Dorine","Théodore Suau, peintre toulousain élève de David.",,
"Zf3UdHwBb--xViClMmOM","Mohammadkhani, Kourosh","Etude de l'urbanisme des villes achéménides : reconnaissance de surface et prospection géophysique à Dahaneh Gholaman (Sistan, Iran).",,
"oPmFcHwBb--xViClcGjw","Bourras, Catherine","Ports et circulation maritime en mer Égée à l'époque impériale.",,
"hfjeb3wBb--xViCl88mg","Martin-Delion, Julie","La Beat Generation : un mouvement artistique d'avant-garde et de rayonement socioculturel aux Etats-Unis et en France",,
"R_jzb3wBb--xViCljd2S","Boulesteix, Lise","Etude archéologique de la crypte de l'église Notre-Dame de La Souterraine, Creuse",,
"NvcObnwBb--xViCluwzn","Glauser, Magali","L'iconographie de la repentance de saint Pierre à l'époque moderne",,
"jfjyb3wBb--xViClytw-","Landre, Aliénor","L'Illustration du livre d'Ezéchiel",,
"6f3XdHwBb--xViClyGab","Martin, Marie-Pauline","Le pouvoir envié de la musique : l'art musical au centre des relations esthétiques de 1746 à 1814.",,
"6_V5bHwBb--xViClS63H","Rampon, Virginie","Le château de Vizille au XVIIe siècle : une résidence de Lesdiguières.",,
"V_mTcHwBb--xViCltXai","Nallet, Béatrice","La médiation culturelle en archéologie dans le secteur public.",,
"af3VdHwBb--xViClMGR6","Pastor, Line","Les officines céramiques en Alsace et Lorraine à La Tène finale et à l'époque gallo-romaine.",,
"-_3UdHwBb--xViClzmPQ","Fortune, Cécile","Le petit mobilier découvert dans les mithrae des Germanies et de la Gaule Belgique.",,
"Ffjeb3wBb--xViClfslt","Guilemonat, Aliénor","La Peinture aux Invalides avant le Musée de l'Armée",,
"Nvjdb3wBb--xViCllMgH","Dardenne, Marion","Les marchands et collectionneurs britanniques des tableaux de Claude Lorrain (1680-1780) : état de la question.",,
"NP3YdHwBb--xViClFme9","Schmitz, Vanessa","Les représentations de la femme dans la photographie dite surréaliste de l'entre-deux-guerres.",,
"mP21dHwBb--xViClOEUd","Turham, Vincent","Territoire mixe-zoque au Préclassique récent : une approche archéologique.",,
"6vmTcHwBb--xViClU3X3","Jouvent, Céline","Étude de la photographie d'objets à travers l'exemple des catalogues de vente.",,
"z_cJbnwBb--xViClKQb8","Doret - Larsen, Sabrina","L'activité bordelaise de l'architecte Édouard Bauhain au début du XXe siècle.",,
"WPjdb3wBb--xViClp8iP","Lagane, Cécile","Les éperons à pointe en Europe non méditerranéenne du Vie au XIIe siècle.",,
"_fORanwBb--xViCllNsk","Bouquerel, Sandrine","L'art mobilier néolithique et chalcolithique en Bassin parisien et Bassin rhénan. Approche technologique et typologique.",,
"PfV6bHwBb--xViClq69f","Aufret, Éloïse","L'église de la Panagia Pelekètes, Karditsa.",,
"Kvj1b3wBb--xViCldd_n","Delplanq, Clémentine","L'Exposition Oublier Rodin ? la sculpture à Paris, 1905-1914, comparaison des dispositifs de présentation à Paris au musée d'Orsay, et à Madrid, à la Fundacíon Mapfre, en 2009",,
"TPj7b3wBb--xViCl3uWu","Leclair, François-Xavier","A l'est du Grand Châtelet : habitat et évolution urbaine (XVIIIe siècle-premier quart du XIXe siècle).",,
"fvjdb3wBb--xViClzsig","Masson, Julie","Baltard et la restauration des églises parisiennes.",,
"K_cfbnwBb--xViClcRys","Lamy, Pierre-Alexandre","Utilisation des ordres et ornements dans la composition des façades aux XVIIe et XVIIIe siècles : principes et détournements.",,
"XP3YdHwBb--xViClUWdX","Baranger, Aude","Les structures dites funéraires de l'Age du Bronze et de l'Age du Fer en Poitou-Charentes. Les exemples de Niort, Angoulême et Saintes.",,
"Svj6b3wBb--xViCl4OTA","Imbert, Malika","Le théâtre romain de Cyrrhus (Syrie du Nord) : étude des accès antiques, en vue d'un réaménagement moderne",,
"cP2UdHwBb--xViCloyZ5","Escobar, Adriana","Les personnages féminins dans l'oeuvre de John William Waterhouse.",,
"rfcKbnwBb--xViClAAfa","Thomar, Florence","L'art dans le théâtre d'Aristophane.",,
"gv2ydHwBb--xViClA0K6","Joliton, Virginie","La pharaonne Lagide. Etude de la figure de la reine en Egypte ptolémaique à partir de la documentation égyptienne.",,
"Avj7b3wBb--xViClkOWM","Touraine, Sandra","Le Dépoussiérage des collections : traitement préventif, traitement curatif, comment s'organise l'entretien des collections face à ce polluant ? quelles sont les limites de cette intervention?",,
"vf0ddXwBb--xViClXqng","Pergoux, Élise","Les découvertes protohistoriques dans les Alpes depuis quinze ans : bilan dans la presse régionale et nationale.",,
"1vjZb3wBb--xViCl_cT4","Mangeot, Isabelle","Les Dépôts humains, hors contextes funéraires conventionnels dans l'Allemagne du Mésolithique et du Néolithique",,
"PPjfb3wBb--xViClo8ps","Blanchard, Cécilia","L'Habitat campaniforme en France",,
"T_cfbnwBb--xViClmBy9","Bunoz, Céline","« Ut pictura poesis » : le nu en peinture et en littérature au XIXe siècle.",,
"m_cfbnwBb--xViCl5hzf","Vaté, Clémence","Le dandysme dans l'art pictural, de Londres à Paris (1815-1850).",,
"4_3AdHwBb--xViCl-FA1","Ait-Ameur, Safia","Personnages en mouvement dans l'art rupestre saharien. Approche méthodologique : de l'acquisition des données à leur interprétation.",,
"Rf3EdHwBb--xViClelS8","Pinon, Dominique","Architecture et paysage au zoo de Vincennes : une scénographie du sauvage.",,
"Z_3EdHwBb--xViCljlRE","Jarnier, Jean-Luc","Les arts visuels et l'affaire Dreyfus en France.",,
"2P3FdHwBb--xViClA1R3","Amao, Damarice","La pratique de la photographie chez les surréalistes de Belgique (le groupe de Bruxelles, 1926-1950).",,
"VfV4bHwBb--xViClr62D","Miquelis-Mangiapan, Sabine","La synagogue de Cavaillon : spécificité d'une architecture synagogale ?",,
"-Pjgb3wBb--xViClZsrB","Van Brabant, Céline","La collection de peintures d'Auguste Rodin : de la collection des sculptures aux collections du musée Rodin.",,
"KPcfbnwBb--xViClXhwk","Polge, Michel","L'imaginaire à l'antique dans la peinture britannique de paysage au XVIIIe siècle.",,
"VPV4bHwBb--xViClr62D","Maced, Jean-Claude","L'appel de La Patrie en danger. La réponse de Guillaume Guillon-Lethière.",,
"t_57dXwBb--xViCl_AME","Payen, Nadège","L'archéologie du bâti au service de la priorale Saint-Ayoul de Provins.",,
"cvw9dHwBb--xViClHtL3","Anemogiani, Ismini","La Residencia de estudiantes de Madrid entre 1910 et 1936 : sur les échanges artistiques de l'art espagnol.",,
"V_cgbnwBb--xViClqh00","Tsepova, Olga","L'art décoratif en Bactriane à l'époque kouchane (Ier siècle avant J.-C.- IVe après J.-C.)",,
"5f3AdHwBb--xViCl-FA1","Imbert, Chrystèle","Les fortifications de la seigneurie de Beaujeu du XIe au XVe siècle.",,
"Uvjpb3wBb--xViClLdMR","Breant, Lise","De la fabrication à la réception, enquête sur les petits objets en bronze néo-gothiques du deuxième quart du XIXe siècle",,
"VPjpb3wBb--xViClLdMR","Fouillet, Suzanne","Robin des Bois au cinéma, étude d'un mythe",,
"ZfcJbnwBb--xViClxgdA","Legrand, Alexandra","Vers une identification technologique et fonctionnelle des outils biseautés en matière osseuse.",,
"uP2_dHwBb--xViClv0-u","Junker, Anne","La réappropriation de l'architecture byzantine à Athènes de 1833 à 1862.",,
